pm25,visibility,traffic,nox,action
9.25,10.0,39,2.59,0
8.14,10.0,41,2.59,0
81.4,6.0,31,2.59,1
42.36,10.0,33,11.47,0
29.42,10.0,38,16.28,0
30.52,10.0,25,19.98,0
23.31,6.0,41,44.4,0
29.04,10.0,19,19.42,0
41.81,10.0,16,54.2,0
11.28,21.0,45,0.74,0
8.88,10.0,37,0.56,0
17.02,10.0,38,6.84,0
7.58,10.0,38,4.81,0
7.89,10.0,35,1.68,0
18.5,10.0,37,27.94,0
32.56,10.0,28,15.17,0
35.52,10.0,26,16.65,0
16.1,10.0,40,32.74,0
74.92,10.0,29,18.87,0
17.94,10.0,38,10.92,0
100.27,10.0,34,132.83,1
19.24,10.0,25,4.07,0
7.97,10.0,47,0.72,0
17.26,10.0,47,0.68,0
17.39,10.0,47,0.56,0
5.41,10.0,46,0.17,0
3.33,10.0,39,3.14,0
13.69,10.0,38,51.24,0
225.7,10.0,15,42.55,1
132.28,10.0,47,4.26,1
18.68,10.0,43,4.26,0
2.78,10.0,36,2.96,0
56.61,10.0,32,3.14,0
29.78,10.0,36,112.85,0
24.24,10.0,38,14.62,0
38.66,10.0,38,18.68,0
5.36,10.0,45,0.56,0
7.96,10.0,38,0.92,0
74.0,10.0,20,41.44,0
43.66,10.0,37,58.83,0
91.39,10.0,18,2.22,1
16.84,10.0,31,81.03,0
49.02,10.0,37,39.59,0
26.64,10.0,16,3.33,0
8.88,10.0,43,1.48,0
19.98,10.0,40,39.03,0
3.14,10.0,39,17.2,0
20.9,10.0,15,11.66,0
14.62,10.0,16,9.99,0
3.7,10.0,29,1.3,0
33.3,10.0,33,24.05,0
5.55,9.0,35,1.11,0
32.56,10.0,20,4.44,0
14.62,10.0,56,0.37,0
12.54,10.0,43,1.61,0
7.22,10.0,38,5.36,0
41.81,10.0,19,49.21,0
14.98,10.0,27,8.88,0
2.78,10.0,41,0.0,0
86.4,10.0,22,15.72,1
20.72,10.0,33,14.98,0
49.02,10.0,38,16.46,0
22.2,10.0,28,70.11,0
12.95,16.0,33,22.94,0
10.54,10.0,43,13.32,0
32.38,10.0,23,30.9,0
10.54,10.0,44,0.18,0
24.79,10.0,35,15.17,0
118.96,9.0,41,46.8,1
28.86,10.0,14,1.66,0
2.96,10.0,32,0.92,0
11.1,9.0,33,3.7,0
49.4,10.0,10,5.36,0
14.24,10.0,24,9.06,0
22.02,10.0,21,51.43,0
3.4,10.0,26,4.04,0
22.76,10.0,38,10.92,0
11.04,10.0,50,1.17,0
19.42,10.0,41,40.88,0
9.06,10.0,16,17.76,0
14.43,10.0,21,16.46,0
17.76,10.0,49,20.16,0
14.43,10.0,31,10.92,0
20.72,10.0,46,1.3,0
82.51,10.0,35,23.31,1
31.26,10.0,20,26.46,0
16.64,10.0,48,1.61,0
33.67,10.0,32,32.74,0
28.12,10.0,31,84.92,0
15.91,10.0,35,0.56,0
29.78,10.0,36,7.22,0
3.14,10.0,34,1.3,0
6.84,10.0,40,10.36,0
5.36,10.0,23,2.96,0
16.65,10.0,45,6.48,0
6.66,2.0,40,0.56,1
17.94,10.0,35,4.26,0
29.23,10.0,24,21.64,0
47.18,10.0,29,2.04,0
18.13,9.0,32,3.52,0
6.66,10.0,32,1.3,0
102.68,6.0,38,1.11,1
59.57,10.0,30,19.24,0
53.1,10.0,38,2.04,0
25.72,24.0,33,22.02,0
21.09,10.0,32,0.74,0
43.48,7.0,17,1.48,0
126.17,7.0,32,128.76,1
126.72,10.0,40,104.16,1
19.98,10.0,36,8.51,0
4.81,9.0,36,1.3,0
30.34,9.0,31,7.96,0
6.84,10.0,33,3.7,0
13.5,10.0,38,11.47,0
12.58,8.0,53,2.4,0
13.88,10.0,11,5.55,0
14.98,10.0,45,13.14,0
30.34,9.0,31,7.96,0
9.99,10.0,47,23.68,0
14.43,10.0,31,1.85,0
15.17,10.0,43,0.74,0
11.66,10.0,46,14.98,0
5.55,10.0,36,7.77,0
31.64,10.0,26,34.41,0
13.14,10.0,32,3.7,0
8.7,10.0,33,6.66,0
15.91,10.0,25,0.56,0
22.2,10.0,33,12.76,0
5.0,10.0,38,1.85,0
27.2,10.0,15,1.66,0
1.85,10.0,43,4.44,0
20.35,9.0,44,36.63,0
25.72,10.0,32,61.05,0
14.06,10.0,40,8.51,0
60.86,9.0,27,2.59,0
19.24,10.0,28,12.76,0
31.82,10.0,43,21.28,0
22.38,10.0,33,4.44,0
44.03,10.0,25,94.9,0
20.73,10.0,50,0.54,0
15.91,10.0,36,2.4,0
40.33,10.0,32,2.4,0
91.39,8.0,37,1.85,1
19.06,10.0,42,1.66,0
24.24,10.0,43,8.14,0
7.22,9.0,40,17.94,0
11.47,10.0,37,2.04,0
13.69,10.0,39,17.02,0
2.97,10.0,36,0.7,0
155.03,4.0,12,42.36,1
135.24,5.0,46,120.25,1
43.48,10.0,15,94.9,0
14.24,10.0,19,36.08,0
10.36,8.0,49,10.92,0
18.13,10.0,20,7.22,0
7.77,9.0,40,27.2,0
13.32,10.0,39,5.36,0
81.77,10.0,37,102.12,1
17.39,10.0,15,5.0,0
8.51,5.0,51,8.7,0
15.54,10.0,30,8.51,0
6.48,10.0,42,0.0,0
115.44,10.0,19,37.37,1
13.5,10.0,23,5.18,0
39.59,5.0,40,19.98,0
37.37,10.0,26,17.58,0
36.82,8.0,31,31.08,0
16.1,10.0,32,4.62,0
16.65,10.0,38,2.96,0
28.3,10.0,24,5.92,0
11.84,10.0,36,11.66,0
27.94,10.0,28,8.88,0
10.73,10.0,35,19.24,0
5.0,10.0,22,1.11,0
2.96,10.0,37,0.92,0
85.47,10.0,32,84.73,1
22.44,10.0,35,0.0,0
101.01,8.0,29,1.85,1
6.66,10.0,42,7.58,0
22.76,24.0,50,0.0,0
161.5,10.0,29,1.3,1
8.32,10.0,38,3.52,0
89.36,9.7,13,69.93,1
20.54,24.0,50,0.0,0
11.1,10.0,16,8.14,0
6.66,10.0,30,16.65,0
8.51,10.0,10,3.33,0
7.4,10.0,33,6.48,0
14.8,6.0,43,8.51,0
6.84,10.0,31,2.04,0
25.53,6.0,35,4.26,0
9.44,10.0,34,1.11,0
75.48,10.0,28,19.8,1
66.42,8.0,25,2.96,0
10.54,10.0,32,76.04,0
5.55,10.0,39,3.88,0
12.76,10.0,40,2.04,0
75.3,9.0,24,2.96,1
40.15,10.0,28,7.22,0
84.73,10.0,22,13.5,1
21.28,10.0,15,21.28,0
9.25,10.0,33,24.79,0
108.41,10.0,30,19.98,1
26.82,10.0,14,38.11,0
6.84,21.0,47,0.92,0
7.58,2.0,40,0.74,1
14.06,10.0,39,5.92,0
8.14,10.0,37,3.33,0
1.01,0.0,44,0.84,1
25.16,10.0,35,32.93,0
27.38,10.0,32,12.95,0
41.44,10.0,35,19.98,0
11.84,2.0,55,14.24,1
93.06,10.0,27,24.79,1
24.79,10.0,36,9.44,0
66.6,10.0,24,85.66,0
17.02,10.0,33,3.7,0
10.15,9.0,47,1.09,0
17.26,10.0,46,0.68,0
18.87,10.0,44,0.56,0
6.77,10.0,51,0.17,0
5.92,10.0,36,4.81,0
11.84,10.0,31,42.36,0
167.06,10.0,11,66.97,1
165.02,6.0,40,5.36,1
18.13,10.0,31,6.48,0
3.52,10.0,32,2.4,0
31.26,10.0,35,1.48,0
33.3,10.0,37,88.8,0
14.98,10.0,45,12.58,0
7.22,10.0,31,5.55,0
3.33,9.0,34,0.74,0
10.73,10.0,35,0.56,0
21.28,10.0,46,13.5,0
62.53,10.0,31,65.86,0
97.31,10.0,18,2.4,1
19.61,10.0,38,61.05,0
42.18,10.0,39,21.28,0
21.28,10.0,15,3.88,0
13.5,10.0,44,1.48,0
31.26,7.0,42,49.95,0
9.44,10.0,32,10.92,0
19.8,10.0,10,9.44,0
29.42,2.4,34,9.62,1
3.52,10.0,30,1.3,0
33.67,10.0,39,24.05,0
3.88,10.0,38,0.92,0
24.79,10.0,21,4.81,0
16.1,10.0,53,0.18,0
13.62,10.0,46,1.25,0
17.02,10.0,22,10.36,0
66.78,10.0,23,73.63,0
4.26,10.0,42,12.76,0
3.33,10.0,44,0.0,0
31.45,9.0,33,4.81,0
21.28,10.0,26,14.8,0
35.89,10.0,35,14.43,0
13.32,10.0,37,43.1,0
5.74,16.0,33,6.48,0
11.28,10.0,45,13.32,0
35.15,10.0,26,24.6,0
9.99,10.0,41,0.37,0
17.39,10.0,35,13.32,0
90.46,10.0,38,43.1,1
34.97,10.0,12,0.37,0
1.48,10.0,45,0.74,0
4.26,5.0,42,2.22,0
43.48,10.0,12,4.07,0
8.51,10.0,26,4.62,0
21.46,10.0,30,42.0,0
6.31,6.0,45,1.46,0
19.24,10.0,34,9.06,0
10.53,10.0,46,1.0,0
11.1,10.0,38,17.39,0
9.06,10.0,15,9.44,0
36.63,10.0,18,13.32,0
16.84,10.0,38,12.4,0
30.9,10.0,33,10.18,0
16.65,10.0,48,1.3,0
79.92,10.0,23,46.06,1
15.54,10.0,17,24.42,0
12.16,10.0,50,1.79,0
17.76,10.0,29,10.18,0
29.42,10.0,38,22.76,0
11.28,0.0,41,0.56,1
22.2,10.0,40,2.04,0
8.51,9.0,30,0.92,0
2.96,10.0,41,2.96,0
14.8,10.0,22,4.62,0
9.06,10.0,37,5.92,0
5.55,10.0,36,0.37,0
16.28,10.0,33,2.96,0
12.95,10.0,39,6.29,0
50.69,10.0,26,3.88,0
20.35,10.0,32,2.78,0
7.22,10.0,25,0.74,0
18.13,10.0,43,1.11,0
83.44,10.0,26,29.23,1
46.25,10.0,14,1.11,0
21.83,6.4,44,17.02,0
27.94,10.0,37,0.56,0
42.92,6.0,17,2.04,0
138.75,10.0,28,145.96,1
103.78,10.0,17,92.13,1
18.87,10.0,38,6.29,0
5.74,9.0,41,1.3,0
39.22,10.0,36,9.62,0
12.95,10.0,31,4.07,0
11.47,10.0,33,6.48,0
9.62,8.0,51,2.22,0
16.84,10.0,15,1.85,0
15.36,10.0,37,9.62,0
37.74,10.0,34,5.55,0
7.4,4.0,44,14.06,1
19.61,10.0,30,2.59,0
15.17,10.0,43,0.56,0
5.0,10.0,50,7.96,0
7.03,10.0,32,10.36,0
42.36,10.0,23,41.62,0
22.76,10.0,34,10.36,0
16.46,10.0,33,2.4,0
25.34,10.0,19,0.56,0
36.26,10.0,28,26.64,0
13.5,10.0,32,6.1,0
37.18,10.0,19,5.92,0
3.7,10.0,45,4.07,0
36.26,10.0,35,34.78,0
13.5,10.0,32,25.72,0
16.84,10.0,35,8.88,0
76.22,9.0,39,2.4,1
22.2,10.0,25,19.06,0
11.47,10.0,44,12.02,0
16.46,8.0,42,5.74,0
11.28,10.0,15,26.64,0
14.12,10.0,49,0.54,0
26.46,10.0,37,2.78,0
46.99,10.0,35,3.14,0
112.48,8.0,38,3.7,1
11.28,10.0,44,2.22,0
19.24,10.0,40,5.18,0
9.06,10.0,34,11.47,0
11.84,10.0,35,2.22,0
16.28,10.0,33,9.62,0
5.24,10.0,36,0.7,0
216.26,4.0,14,34.04,1
117.1,10.0,35,112.85,1
41.26,10.0,15,85.84,0
19.61,10.0,23,41.81,0
18.68,4.5,48,12.4,1
22.76,10.0,22,7.4,0
13.88,10.0,32,19.06,0
9.99,10.0,24,5.0,0
101.94,10.0,39,107.48,1
19.61,5.0,14,3.88,0
4.81,10.0,19,6.1,0
17.2,10.0,28,7.77,0
8.88,10.0,40,0.0,0
80.84,10.0,15,48.1,1
20.16,10.0,23,10.54,0
21.83,10.0,38,14.24,0
33.48,10.0,31,10.92,0
65.68,8.0,35,29.04,0
22.38,10.0,29,13.69,0
62.53,10.0,39,11.1,0
21.09,10.0,23,8.14,0
8.7,10.0,34,2.4,0
17.76,10.0,33,5.18,0
22.76,10.0,40,9.99,0
6.29,10.0,25,1.11,0
2.04,10.0,35,1.48,0
72.52,5.0,37,101.2,0
24.14,10.0,33,0.17,0
52.36,10.0,27,2.04,0
12.58,10.0,28,25.72,0
11.84,10.0,51,0.0,0
192.96,10.0,34,1.3,1
6.1,10.0,39,4.26,0
75.67,11.0,16,71.22,1
18.68,24.0,45,0.18,0
10.92,10.0,19,9.99,0
7.03,10.0,40,10.92,0
6.1,10.0,6,2.4,0
14.8,10.0,26,3.88,0
8.88,5.0,50,1.3,0
9.99,10.0,26,1.85,0
26.08,7.0,30,4.62,0
13.69,10.0,40,0.74,0
45.14,10.0,26,13.5,0
33.67,7.0,29,2.59,0
18.68,10.0,33,64.01,0
1.66,10.0,40,3.33,0
9.06,10.0,42,2.04,0
51.06,5.0,21,5.74,0
30.52,10.0,36,4.62,0
54.2,10.0,38,21.28,0
8.14,10.0,18,8.7,0
4.07,10.0,40,5.18,0
50.88,10.0,27,16.46,0
43.29,9.0,29,32.74,0
8.14,13.0,46,0.74,0
12.02,2.0,40,0.56,1
13.69,10.0,36,7.58,0
10.18,10.0,35,2.96,0
3.86,10.0,40,1.68,0
25.9,10.0,37,25.34,0
19.24,10.0,30,12.58,0
30.34,10.0,37,21.46,0
9.44,10.0,43,7.22,0
73.08,10.0,22,62.53,0
21.46,10.0,41,6.66,0
41.62,10.0,33,49.95,0
14.98,10.0,26,3.14,0
9.96,9.0,45,0.91,0
13.03,10.0,47,0.68,0
16.84,10.0,45,0.18,0
2.54,10.0,52,0.17,0
12.58,10.0,30,4.07,0
30.52,10.0,44,25.9,0
139.49,10.0,12,58.64,1
51.98,10.0,47,3.14,0
15.72,10.0,35,5.0,0
4.26,10.0,33,2.78,0
56.06,10.0,35,3.33,0
23.68,10.0,37,71.22,0
16.65,10.0,41,10.18,0
11.28,10.0,37,8.32,0
2.4,10.0,40,0.56,0
13.88,10.0,38,0.92,0
17.76,10.0,37,11.1,0
53.46,2.2,45,81.58,1
92.13,10.0,17,2.59,1
3.7,10.0,39,9.44,0
31.45,10.0,37,21.64,0
37.56,10.0,16,3.52,0
10.36,10.0,46,1.3,0
9.99,10.0,44,10.54,0
16.84,10.0,31,11.47,0
18.32,10.0,11,8.14,0
1.85,10.0,30,5.0,0
3.88,10.0,31,1.3,0
32.56,10.0,43,28.3,0
2.4,10.0,44,1.3,0
24.6,10.0,20,4.81,0
12.02,10.0,63,0.18,0
13.62,10.0,43,1.25,0
14.43,10.0,33,5.18,0
27.94,10.0,28,29.23,0
25.53,10.0,19,20.9,0
3.14,10.0,40,0.0,0
18.5,10.0,30,4.81,0
29.04,10.0,23,16.28,0
40.15,10.0,26,18.87,0
21.64,10.0,37,27.38,0
5.92,16.0,47,3.52,0
7.96,10.0,44,5.55,0
6.66,10.0,29,9.62,0
18.32,10.0,46,0.37,0
17.94,10.0,32,15.17,0
81.77,10.0,41,44.77,1
36.63,10.0,16,0.37,0
3.52,10.0,44,0.74,0
8.32,10.0,36,1.48,0
4.44,10.0,13,3.52,0
16.84,10.0,24,15.36,0
8.51,10.0,39,13.32,0
2.1,10.0,27,0.81,0
20.72,10.0,36,15.36,0
9.03,10.0,43,1.0,0
23.5,10.0,38,43.48,0
7.77,10.0,17,14.98,0
9.25,10.0,22,12.4,0
12.95,10.0,32,10.92,0
16.1,10.0,36,3.14,0
15.54,10.0,40,1.11,0
65.12,10.0,22,56.42,0
23.86,10.0,23,26.46,0
13.06,10.0,47,2.15,0
22.76,10.0,27,20.72,0
26.08,10.0,33,29.42,0
8.14,0.0,42,0.92,1
21.28,10.0,40,5.0,0
5.74,10.0,28,1.48,0
0.74,10.0,41,4.81,0
22.2,10.0,22,7.22,0
25.53,4.3,42,26.46,1
3.88,2.0,39,0.18,1
28.3,10.0,35,3.88,0
31.26,10.0,32,14.8,0
44.22,10.0,36,2.4,0
21.28,9.0,32,2.96,0
8.88,10.0,30,0.92,0
28.68,10.0,42,1.48,0
74.92,10.0,29,26.64,0
37.74,10.0,34,2.78,0
0.92,24.0,42,1.85,0
29.04,10.0,36,2.78,0
42.92,10.0,16,1.85,0
137.46,10.0,32,128.76,1
207.57,10.0,25,129.32,1
17.2,10.0,21,4.26,0
5.0,9.0,40,1.3,0
27.38,8.0,31,7.03,0
12.4,10.0,35,8.14,0
9.62,10.0,31,4.26,0
10.18,9.0,53,3.88,0
11.47,10.0,22,1.3,0
34.97,10.0,32,22.94,0
27.38,8.0,31,7.03,0
10.36,6.0,45,13.88,0
22.38,10.0,33,1.3,0
10.18,10.0,38,0.74,0
8.51,10.0,49,10.54,0
8.32,10.0,37,14.8,0
49.4,10.0,13,51.8,0
32.38,10.0,33,14.8,0
17.2,10.0,35,3.88,0
26.27,10.0,20,0.37,0
12.95,10.0,39,14.98,0
24.98,10.0,29,5.74,0
33.3,10.0,15,1.48,0
4.44,10.0,43,1.3,0
12.76,9.0,48,17.94,0
7.03,10.0,38,27.94,0
19.24,10.0,34,14.8,0
43.66,10.0,40,1.85,0
18.32,10.0,24,13.32,0
22.76,10.0,33,26.46,0
14.98,10.0,43,3.7,0
19.06,10.0,22,32.38,0
15.9,10.0,47,0.54,0
29.6,7.0,37,2.96,0
82.14,10.0,43,4.26,1
53.65,7.0,34,3.33,0
12.4,10.0,43,2.22,0
23.86,10.0,41,7.22,0
12.95,10.0,20,20.54,0
5.36,10.0,34,4.07,0
14.06,10.0,28,12.95,0
4.37,10.0,31,0.52,0
269.73,5.0,13,33.48,1
129.68,10.0,31,104.52,1
26.82,10.0,14,49.4,0
29.6,10.0,15,87.32,0
23.5,10.0,40,26.27,0
22.02,10.0,27,21.28,0
20.16,10.0,19,21.28,0
14.98,10.0,32,7.77,0
56.42,10.0,41,81.22,0
27.38,6.0,13,12.4,0
21.83,10.0,40,7.03,0
24.6,10.0,24,14.06,0
9.25,10.0,40,0.0,0
63.46,10.0,12,58.28,0
15.72,10.0,17,5.55,0
19.98,5.0,40,12.95,0
14.43,10.0,30,7.4,0
36.63,8.0,38,11.1,0
18.68,4.0,43,9.06,1
127.46,10.0,40,21.09,1
25.16,10.0,26,4.62,0
7.77,10.0,37,1.11,0
15.54,10.0,34,7.4,0
21.09,10.0,31,14.06,0
7.22,10.0,24,2.96,0
4.62,10.0,32,1.3,0
37.0,10.0,27,66.23,0
24.65,10.0,36,0.17,0
50.5,10.0,31,1.66,0
8.32,10.0,31,14.24,0
9.62,24.0,48,0.0,0
177.97,10.0,24,1.48,1
9.44,10.0,41,5.36,0
52.36,9.7,14,72.7,0
15.91,24.0,45,0.18,0
22.94,10.0,13,12.02,0
7.22,10.0,39,12.4,0
7.58,10.0,14,7.96,0
20.35,10.0,29,4.62,0
6.66,5.0,46,1.85,0
12.21,10.0,28,2.22,0
28.3,8.0,31,3.88,0
7.03,10.0,39,1.11,0
50.69,5.0,40,6.84,0
41.62,10.0,20,3.14,0
13.88,10.0,35,60.31,0
3.7,10.0,42,2.96,0
4.26,10.0,42,2.22,0
48.66,9.0,25,3.33,0
35.52,10.0,32,5.18,0
127.1,10.0,21,13.5,1
33.12,10.0,23,24.98,0
2.59,10.0,39,4.81,0
49.58,10.0,30,15.17,0
35.89,10.0,28,45.32,0
8.14,16.0,50,0.92,0
5.0,10.0,39,0.37,0
11.28,7.0,38,10.92,0
10.36,10.0,33,2.59,0
7.38,10.0,33,1.34,0
28.49,10.0,39,30.9,0
31.26,10.0,36,13.69,0
32.19,10.0,23,16.28,0
13.5,10.0,46,9.25,0
50.69,10.0,21,68.45,0
34.97,10.0,28,17.39,0
41.62,10.0,21,57.16,0
24.98,10.0,31,4.62,0
5.25,10.0,46,1.45,0
11.51,10.0,43,1.18,0
14.62,10.0,43,0.18,0
1.86,10.0,40,0.17,0
15.36,10.0,31,4.81,0
15.17,10.0,33,23.12,0
150.4,10.0,15,76.78,1
79.0,10.0,41,2.4,1
24.98,10.0,31,10.73,0
3.14,10.0,43,3.14,0
107.3,10.0,38,6.66,1
29.6,1.0,38,99.9,1
9.8,10.0,35,6.29,0
10.73,10.0,35,3.52,0
1.66,10.0,39,1.3,0
6.29,10.0,38,0.56,0
31.82,10.0,17,30.52,0
48.66,10.0,21,41.07,0
84.73,10.0,21,2.59,1
4.62,10.0,38,8.7,0
20.72,10.0,40,19.06,0
70.86,10.0,17,3.33,0
13.88,10.0,43,1.85,0
3.88,6.0,42,6.48,0
7.77,10.0,32,7.03,0
27.2,10.0,16,17.02,0
13.14,10.0,28,7.77,0
9.25,10.0,31,4.26,0
29.6,10.0,29,21.64,0
6.1,10.0,35,1.3,0
36.44,10.0,27,5.18,0
3.7,10.0,56,0.18,0
20.6,10.0,42,1.61,0
25.34,10.0,25,13.88,0
44.4,10.0,40,29.04,0
9.44,10.0,20,27.2,0
2.78,9.0,45,0.0,0
31.82,8.0,43,7.58,0
21.09,10.0,20,19.06,0
30.52,10.0,23,24.05,0
11.1,10.0,36,19.98,0
4.07,16.0,36,1.48,0
11.66,10.0,43,6.29,0
16.65,10.0,16,18.13,0
9.25,10.0,44,0.37,0
16.84,10.0,31,23.68,0
74.74,10.0,44,37.56,0
36.26,10.0,19,0.37,0
5.74,10.0,42,0.74,0
12.21,10.0,38,2.22,0
18.68,10.0,10,4.44,0
19.42,10.0,25,23.86,0
8.51,10.0,39,15.36,0
2.75,10.0,29,2.26,0
21.09,10.0,30,10.73,0
3.01,10.0,42,1.17,0
14.8,10.0,41,23.5,0
18.13,10.0,13,19.06,0
15.72,10.0,43,6.66,0
21.64,10.0,33,17.76,0
20.35,10.0,31,8.51,0
16.46,10.0,43,1.11,0
111.92,10.0,10,88.8,1
24.98,10.0,28,33.48,0
13.6,10.0,45,2.15,0
19.06,10.0,23,22.38,0
5.0,10.0,35,26.64,0
6.29,0.0,43,0.56,1
17.39,10.0,37,3.7,0
8.7,10.0,28,1.48,0
2.04,10.0,41,2.4,0
21.64,10.0,21,10.54,0
33.67,10.0,30,34.6,0
4.26,0.0,41,0.18,1
12.02,10.0,41,3.33,0
27.38,10.0,19,24.79,0
33.67,10.0,26,1.85,0
18.87,10.0,25,2.78,0
6.84,10.0,25,0.74,0
31.08,10.0,40,1.3,0
73.26,10.0,25,23.5,0
27.01,10.0,23,2.59,0
5.36,24.0,28,10.92,0
25.9,10.0,30,1.11,0
33.85,7.0,16,1.3,0
110.26,8.0,32,120.99,1
112.48,2.8,40,109.34,1
25.34,10.0,21,7.03,0
5.36,9.0,33,1.3,0
22.76,8.0,38,4.62,0
6.29,10.0,35,6.1,0
19.24,10.0,27,8.51,0
10.54,8.0,52,2.59,0
12.4,10.0,26,1.85,0
22.38,10.0,35,24.24,0
22.76,8.0,37,4.62,0
19.61,10.0,35,22.2,0
26.64,10.0,38,2.22,0
6.1,9.0,37,0.74,0
17.39,10.0,48,10.73,0
5.0,10.0,38,10.73,0
24.98,10.0,16,61.6,0
19.06,10.0,42,3.88,0
10.92,10.0,33,5.55,0
28.49,10.0,24,0.74,0
10.92,9.0,46,23.12,0
26.27,10.0,17,7.4,0
25.9,10.0,14,1.3,0
4.81,10.0,40,1.48,0
5.74,7.0,44,18.32,0
10.18,10.0,36,32.93,0
19.42,10.0,33,16.65,0
37.18,9.0,33,1.3,0
24.42,10.0,23,21.83,0
22.02,10.0,41,43.84,0
15.17,10.0,36,3.88,0
32.74,10.0,20,68.64,0
20.91,10.0,37,0.72,0
27.75,6.0,42,2.78,0
53.84,10.0,41,2.4,0
39.22,6.0,24,1.48,0
15.17,10.0,43,2.4,0
31.26,10.0,43,8.51,0
27.2,10.0,33,34.78,0
8.51,10.0,32,2.22,0
18.87,10.0,25,19.98,0
4.02,10.0,32,1.05,0
107.86,5.0,9,40.52,1
79.55,10.0,33,100.27,1
37.74,10.0,11,66.23,0
43.84,10.0,14,130.98,0
27.94,10.0,39,68.26,0
20.16,10.0,25,16.1,0
21.09,10.0,33,18.32,0
14.06,10.0,32,5.0,0
19.42,10.0,35,38.66,0
15.91,10.0,16,8.51,0
14.43,10.0,30,7.22,0
24.6,10.0,31,9.25,0
4.81,10.0,46,0.0,0
115.44,10.0,20,113.4,1
14.62,10.0,18,8.32,0
18.13,10.0,34,9.8,0
16.84,10.0,40,21.83,0
40.15,8.0,28,17.58,0
17.76,10.0,24,5.18,0
58.09,9.0,37,7.4,0
23.5,10.0,21,5.18,0
6.29,10.0,31,4.81,0
18.68,10.0,24,8.7,0
3.33,10.0,41,5.92,0
17.39,10.0,27,2.04,0
12.76,10.0,31,1.48,0
65.31,7.0,37,60.68,0
22.78,10.0,32,0.0,0
50.14,10.0,31,1.66,0
6.84,10.0,52,13.32,0
7.03,24.0,46,0.0,0
74.74,10.0,46,1.11,0
11.1,10.0,34,5.36,0
70.48,9.7,29,64.38,0
3.7,24.0,48,0.18,0
11.66,10.0,23,9.44,0
5.55,10.0,30,15.36,0
5.0,10.0,8,3.33,0
21.64,10.0,22,10.54,0
8.7,6.0,31,4.44,0
14.62,9.0,27,2.04,0
33.12,8.0,33,4.81,0
9.06,10.0,44,0.56,0
33.12,10.0,29,11.47,0
50.14,8.0,20,2.59,0
14.06,7.0,41,60.12,0
3.7,10.0,48,1.85,0
4.81,10.0,40,1.85,0
41.44,10.0,18,2.78,0
33.12,10.0,29,5.18,0
27.75,10.0,37,24.24,0
27.56,10.0,22,28.12,0
6.1,10.0,20,12.21,0
40.33,10.0,27,28.3,0
67.16,10.0,13,49.58,0
3.88,23.0,43,0.92,0
6.66,0.0,41,0.56,1
7.96,10.0,40,12.58,0
11.84,10.0,43,3.88,0
6.54,10.0,33,1.34,0
29.97,10.0,39,39.03,0
28.12,10.0,32,11.84,0
32.19,10.0,20,45.88,0
17.76,10.0,43,41.81,0
49.02,10.0,17,74.18,0
40.88,10.0,20,41.81,0
46.62,10.0,21,64.75,0
14.24,10.0,26,2.4,0
8.15,10.0,45,0.54,0
15.06,10.0,39,1.35,0
14.8,10.0,35,0.92,0
2.03,10.0,44,0.17,0
18.68,10.0,30,5.55,0
9.44,10.0,36,54.2,0
244.57,10.0,23,47.36,1
36.82,10.0,50,2.22,0
26.64,10.0,25,12.58,0
4.44,10.0,35,2.59,0
85.28,10.0,37,3.88,1
28.3,8.0,40,87.14,0
23.86,10.0,32,18.5,0
20.72,10.0,30,14.8,0
2.78,10.0,33,0.92,0
9.62,10.0,38,0.92,0
62.9,10.0,28,93.24,0
40.88,10.0,35,68.08,0
81.03,10.0,20,2.4,1
17.2,10.0,31,67.9,0
24.42,10.0,38,21.83,0
54.58,10.0,15,3.52,0
14.8,10.0,44,1.48,0
4.44,9.0,41,7.03,0
11.1,10.0,37,15.91,0
25.34,10.0,12,13.5,0
15.17,10.0,22,9.62,0
2.78,10.0,26,1.11,0
28.3,10.0,31,17.02,0
7.4,10.0,34,1.11,0
25.72,10.0,28,5.36,0
3.14,10.0,44,0.56,0
18.45,10.0,40,1.61,0
9.06,10.0,45,6.84,0
40.15,10.0,24,61.6,0
14.98,10.0,21,19.42,0
1.85,10.0,42,0.0,0
19.8,10.0,35,2.78,0
34.41,10.0,22,51.98,0
51.24,10.0,14,47.18,0
26.08,8.0,37,48.28,0
2.04,16.0,34,1.48,0
25.72,7.0,44,17.02,0
25.16,10.0,16,17.39,0
12.76,10.0,44,0.18,0
16.65,10.0,31,16.46,0
74.92,10.0,48,41.26,0
45.51,10.0,17,0.37,0
8.88,10.0,28,0.74,0
23.12,10.0,24,3.33,0
16.1,10.0,9,4.62,0
22.57,10.0,28,23.12,0
17.94,10.0,23,59.76,0
6.14,10.0,30,4.2,0
16.46,10.0,34,8.7,0
14.38,10.0,33,1.0,0
13.5,10.0,41,19.61,0
27.94,10.0,16,19.42,0
4.07,10.0,42,2.22,0
9.8,10.0,31,7.96,0
21.28,10.0,32,14.98,0
18.68,10.0,43,1.3,0
62.16,10.0,24,87.5,0
64.75,10.0,22,20.72,0
8.23,10.0,43,2.5,0
29.97,10.0,20,49.21,0
19.42,10.0,38,24.6,0
11.28,0.0,41,0.56,1
16.1,10.0,39,2.4,0
8.51,10.0,29,1.66,0
1.66,10.0,43,3.7,0
